"cpg","CD8+_105","CD8+_043","CD8+_160","CD8+_261","CD4+_149","CD4+_043","CD4+_160","CD4+_261"
"cg07513814",0.608698653779772,0.771230590258459,0.824777617651444,0.766830591826352,0.816061586115793,0.810036449944901,0.846605343845817,0.833531949866448
"cg04569608",0.387275420181596,0.277830710011814,0.270558193352751,0.309963821257456,0.261119960789119,0.302337084209225,0.269119314602495,0.2881640337235
"cg12056639",0.186467646613123,0.15257856126136,0.162753702687877,0.18413262285376,0.149421742482652,0.134650421316329,0.136945115840358,0.134724540901503
"cg25580864",0.69762958731972,0.728947127279392,0.778779053794165,0.783103570166136,0.911584553928096,0.795909580193757,0.823979176834228,0.804787566385505
"cg26196912",0.0196828487967728,0.0282502906851557,0.0300389393658446,0.0298714831538729,0.0188975774302361,0.0167616655395614,0.0230733519034355,0.0221920482029957
"cg15773886",0.111950213271799,0.0833720390153275,0.0781393450984393,0.0951391512403979,0.0565374428124248,0.0415585763204317,0.0626458178207992,0.0581698714851676
"cg03620158",0.0879679908545299,0.10391467326197,0.076376692815049,0.0828947368421053,0.0875022739676187,0.0970680548112991,0.0723840723840724,0.0660888407367281
"cg25205121",0.741351263420453,0.780821917808219,0.804360499008978,0.772583033636556,0.816804772953265,0.827310924369748,0.83401579409184,0.840285007808433
"cg13483099",0.621335396270707,0.607294768183752,0.629592894819891,0.615317911703946,0.618110643938609,0.61182933286269,0.624495837981636,0.642858535254099
"cg20390150",0.063941151506578,0.0545100251269166,0.0531649149267097,0.0504001730478045,0.0432121585541179,0.0457909923472588,0.0354842629724146,0.0385215221459763
"cg05375741",0.00915750915750916,0.0144467090276945,0.0301972421015884,0.0135206786850477,0.026951560033993,0.0150089338892198,0.0189276296513331,0.0238821138211382
"cg01137368",0.861748900830484,0.858110097144539,0.869278996865204,0.796703296703297,0.815673289183223,0.853483888735885,0.881578947368421,0.81041776837652
"cg10771851",0.965671641791045,0.984457463806711,0.982747849488202,0.968175565837189,0.991339762194551,0.980812535184838,0.987062656404929,0.983234762207342
"cg11460727",0.447701597195169,0.364326473701877,0.333406226936009,0.356426493239774,0.327720375816568,0.305192921380911,0.240516832622096,0.269343891402715
"cg20721338",0.0217059336823735,0.0171181339352897,0.012676566461427,0.0285580524344569,0.0346253919540997,0.0396355062766839,0.0232697254292038,0.0393065113816834
"cg07250222",0.156062912227296,0.0768961084492229,0.0904018556830293,0.127033840042777,0.0904803276653841,0.108278326167262,0.0695242754066284,0.0772069464544139
"cg15323195",0.149459613196815,0.149259328708044,0.138991769547325,0.146591182847507,0.120270983635404,0.156252990144484,0.144219198370823,0.162037037037037
"cg22428027",0.203424457632065,0.420569280343716,0.519252432155658,0.433549380735417,0.461215818716636,0.409422266303,0.532567049808429,0.444162178640382
"cg25642765",0.923001374975447,0.903742613263296,0.921319796954315,0.897471630499701,0.911168280871671,0.91461248056851,0.934774316592498,0.898936835522201
"cg10928931",0.492942792905321,0.548971457043206,0.58275629416569,0.541353383458647,0.605158600924901,0.579527060313886,0.643021766965429,0.546857735962768
"cg05312084",0.225828292859077,0.202483438410087,0.213727467540653,0.211453216724572,0.15016865992027,0.181714397547133,0.1762864535088,0.162097550374119
"cg22304348",0.710338680926916,0.839576418523787,0.892431466030989,0.858151476251605,0.863360684980378,0.882965602302316,0.88666196189132,0.88279643591501
"cg17477493",0.699239650802591,0.826179120296767,0.818684461391802,0.74307774227902,0.872405702941707,0.836035002151772,0.840869054609513,0.834284627092846
"cg05300717",0.963343175107881,0.973469453067494,0.967817576293074,0.963251259781228,0.981454545454545,0.981086760732513,0.981406754407748,0.984483170207687
"cg09486902",0.252759301220671,0.115792477055495,0.117135575433512,0.158559459797424,0.0911618098159509,0.0827270939834841,0.0799471759447379,0.0778890478461294
"cg20294320",0.0771872912889991,0.0745960638244325,0.0827616012100913,0.0708333333333333,0.0783866057838661,0.0714100098747466,0.0657843518878941,0.071118647449005
"cg03945577",0.0708894328845369,0.0790636765428057,0.0838499493927125,0.0835431155864658,0.0745238752415126,0.0993031358885017,0.0779396921524098,0.0812646736578494
"cg05902740",0.633861505564998,0.778631051752922,0.809765163034296,0.759193706981318,0.825419958579428,0.792921269442495,0.860030142597674,0.818861223130711
"cg27456468",0.353904282115869,0.212081372820371,0.184679444002204,0.221339387060159,0.214845103610784,0.166599053414469,0.161816157760814,0.171223395051047
"cg13800769",0.204249399266473,0.162437439634735,0.164826357969724,0.164035939776591,0.247705571521276,0.231484529295589,0.232590209147322,0.240099721929236
"cg21879454",0.136559719600971,0.0935855561604065,0.106621160409556,0.127188070961278,0.107355015171589,0.107182369341063,0.0974117439915485,0.0993878285920058
"cg14036627",0.44801098789297,0.563804422379724,0.377727272727273,0.402587158857864,0.475684018521117,0.605141329039308,0.422734869284947,0.43721025761399
"cg22425806",0.138335383353834,0.101432098765432,0.11646731284801,0.11840134220145,0.0986238532110092,0.108188198596309,0.0937517543367204,0.0980289368840428
"cg06759632",0.795437204333893,0.838203647072149,0.880432972522898,0.852668002185394,0.890638150403485,0.888824072723737,0.904510556621881,0.918827673940699
"cg02230408",0.693311714633158,0.781707527128667,0.799415007312409,0.76467968700299,0.843729109888415,0.852395128552097,0.86513299013299,0.848818338573892
"cg04483884",0.750682083928803,0.869906314266128,0.879674306393245,0.822890559732665,0.851576055523424,0.858158299180328,0.892074870569494,0.870449109752857
"cg25386802",0.0255189593135898,0.019746968502459,0.0226355362089434,0.0245176049333599,0.0144558961317093,0.0313771923333087,0.0228033738820837,0.0204319686935581
"cg13697735",0.505416116248349,0.577781828123576,0.517516664083088,0.470692386543659,0.595416240056706,0.658655680170901,0.542422832325112,0.587229079599572
"cg20019489",0.679447095606385,0.638568019093079,0.686671443926908,0.705620608899297,0.743969429185574,0.646233862728708,0.730537778202312,0.752339967724583
"cg16541931",0.307370045752715,0.21689099368561,0.175476088711592,0.229226987161978,0.172135556750941,0.184112776907586,0.141747489485881,0.141020949592901
"cg27444913",0.721475837176659,0.823444581788216,0.870768207515796,0.787617487281193,0.805037711683506,0.755083712874463,0.86451656433439,0.784103784273737
"cg23699879",0.205237767057202,0.207788896679202,0.211550430766207,0.25437824870052,0.144863710672939,0.19892866648922,0.185896565766255,0.182359663399938
"cg18738058",0.277159448342608,0.19651903905867,0.180255023183926,0.273532201960578,0.170424181696727,0.173602660825829,0.154937570942111,0.206572769953052
"cg04464085",0.0748992149374072,0.0819106201355762,0.0795126240422058,0.0716845878136201,0.0768040930453923,0.0670180232936431,0.0808414358221733,0.0685782056648528
"cg03462699",0.03137864788217,0.0295268325090426,0.0213650610887226,0.0286903523115802,0.0276767913685939,0.0255064612606512,0.0187093883038315,0.0254808482656584
"cg20710697",0.475504750593824,0.59302894700042,0.650569055675177,0.619068387997209,0.65425219941349,0.64007475900059,0.685111066639984,0.670829155652782
"cg03595018",0.981051993330302,0.987816214062811,0.987896233613096,0.987885754708639,0.988124542611935,0.993004042889787,0.984290814670561,0.984143730412387
"cg11570367",0.0738305466842006,0.0844262295081967,0.0863326276170313,0.0850025248274701,0.0820587844128209,0.076913974677553,0.0999863964086519,0.0911509381125735
"cg06554090",0.242242617219205,0.201330398162328,0.172269105652727,0.229042756144092,0.214639780547668,0.201841566793335,0.153896621209991,0.161589168002851
"cg25975165",0.98780487804878,0.990151346539061,0.985310959518,0.988234553919718,0.985432977461447,0.990075009147457,0.979802768822302,0.980690646189771
"cg07163026",0.830611823067383,0.843084948722509,0.854648825590076,0.816143497757848,0.843824959481361,0.831526222746022,0.868329912775782,0.883212657548941
"cg20697044",0.222733740688039,0.315708622398414,0.347961741087412,0.322777101096224,0.29339878838521,0.359318748269178,0.354718826405868,0.323625854498972
"cg09895223",0.0662620961128424,0.0633152719245434,0.0532962115939147,0.0608424336973479,0.046301320311087,0.0340058144656858,0.0437645628609057,0.0567021748779405
"cg02604890",0.896952001139439,0.907087983765763,0.896499166468207,0.924655608658982,0.924387064216325,0.911876708032794,0.931496587314799,0.942947636872198
"cg07831432",0.0402020931071815,0.0320752905022568,0.052787610619469,0.0272680500771737,0.0418782225370961,0.0263626071486333,0.0213302467859948,0.0397187523374972
"cg11052143",0.811628568718581,0.724950213371266,0.770427586206897,0.80211655552334,0.739066096678724,0.734119119641181,0.763792920165834,0.749710739455138
"cg11226714",0.0392467162525716,0.021030964739574,0.0375707213578501,0.0493447293447293,0.0330348873108984,0.0361737551082186,0.0368049496311573,0.0567370320960527
"cg06043159",0.0892097460358386,0.0885497768088861,0.0809343304989243,0.0931458699472759,0.0980015372790161,0.100744680851064,0.108096327775962,0.10501012145749
"cg00697992",0.316939890710383,0.220931296313238,0.167619226084512,0.196025930101466,0.161595078545534,0.194007943360387,0.170989109689009,0.180649451401973
"cg04498159",0.606873279460084,0.626555705503074,0.677618577075099,0.633554947203754,0.676313061506565,0.689660640659689,0.679943100995733,0.661106309420916
"cg21878759",0.36332512463211,0.460069246280866,0.563817097415507,0.493030923714842,0.56178417822452,0.523720211827008,0.556876061120543,0.580551053484603
"cg23089913",0.587966720779221,0.47345925027436,0.49006098938333,0.517474126293685,0.497498545666085,0.462616328257191,0.457413921756742,0.51351184218663
"cg04268813",0.764531617121259,0.786626944720291,0.820012019230769,0.804311482622085,0.786884180423762,0.813683121309879,0.825565831102458,0.830648254698888
"cg02504280",0.769255611173906,0.769328263624842,0.702065784195748,0.773708225428536,0.80736509479825,0.750191963143077,0.739766081871345,0.773729276735289
"cg21529405",0.28968253968254,0.127501393965677,0.0693526327786642,0.131335604533129,0.0360056258790436,0.0374251497005988,0.0232168889368825,0.03515625
"cg05830192",0.016370480609297,0.0239406030607606,0.017636042035168,0.0209981930338339,0.0166905543483286,0.0204443993506494,0.0164418427080682,0.0169456816669226
"cg12671121",0.0810202550637659,0.0829535495179667,0.0777629604934156,0.0725564327810519,0.0698311081160763,0.0672622667103232,0.0659930079977013,0.0649538474626739
"cg11951449",0.103300415800416,0.0648099027409372,0.119369015853084,0.0809939696402578,0.0627050674444039,0.0640892962743938,0.10000730513551,0.0539074960127592
"cg23267171",0.882790954219526,0.906461337896195,0.93172053054362,0.916343060024409,0.913987671882409,0.927950015817779,0.944874797333814,0.922384105960265
"cg23335134",0.0993929126076521,0.160575708355892,0.141879777295461,0.14305724725944,0.127071078981635,0.168339768339768,0.137781868384722,0.125293518231359
"cg06945563",0.623611111111111,0.741050893436339,0.80946473981269,0.770869191049914,0.79917242942977,0.787909888643711,0.82468047161399,0.796886351842242
"cg03052080",0.699539170506912,0.781391241103434,0.826950221134845,0.812040852893747,0.828815848716794,0.834294537032832,0.840348267413371,0.845354209445585
"cg08130490",0.886684782608696,0.920216049382716,0.926310556261393,0.927988020691533,0.955744199207697,0.937830819934086,0.941391941391941,0.933378786403039
"cg04324559",0.672524407252441,0.571593472899942,0.614415849469859,0.558528633819278,0.772113866680247,0.549099909990999,0.592838510789661,0.564167383820998
"cg04370730",0.529521643791115,0.563275974733174,0.586721654275093,0.544288800613283,0.557523062241544,0.640409153221554,0.608206590621039,0.59798118592115
"cg24502334",0.397997496871089,0.47716154888902,0.466350875166079,0.22180483969599,0.334623135832326,0.561651840789559,0.49918500407498,0.220099350401223
"cg17482963",0.88234360114322,0.915610252614046,0.925337714494341,0.929510844485464,0.926761678543151,0.902463356611158,0.931779141104294,0.920114992595174
"cg15797801",0.0285586791610888,0.0303281601705959,0.0150745160737738,0.0286836150672168,0.0147636749867233,0.0171417376824371,0.0216408783963418,0.0287273078408652
"cg18942464",0.940847610459874,0.941114836546521,0.957834667512087,0.943034697048162,0.954011887072808,0.949774197485659,0.956461588541667,0.955515343436628
"cg18590053",0.876982426060866,0.906443785386897,0.874348279457768,0.862961684501208,0.853559109438696,0.88954802259887,0.931908548707754,0.884454299088445
"cg26844180",0.740903686087991,0.782974603411037,0.827015371774362,0.845481959030883,0.862887700534759,0.834168439838012,0.859762071378586,0.823571568180337
"cg23591342",0.0829058075107737,0.0704975016293721,0.079309540471192,0.0761174214485912,0.0838867528836071,0.0914260717410324,0.0880713489409142,0.116143557144749
"cg07302848",0.0618230690173136,0.0772467100435399,0.0868344842949432,0.0839972824408622,0.0825409670240744,0.0805257591781236,0.0855073901398671,0.0818840923091504
"cg09439867",0.290051679586563,0.41769801980198,0.492363344051447,0.426592797783933,0.464067278287462,0.503625576796308,0.447419480015522,0.420123203285421
"cg12274407",0.806189111747851,0.856492169464029,0.929246168282765,0.844347677595628,0.92918472483441,0.89161554192229,0.91702786377709,0.948574197120709
"cg08228422",0.102334209305921,0.0890027958993476,0.0972835689045936,0.0829229335817916,0.077799321376636,0.103123450669311,0.0682488602842585,0.0822177146720757
"cg19523287",0.0835269902396919,0.0849652558433354,0.0735891647855531,0.107603356528858,0.0840219789728724,0.0758944543828265,0.0758841073711121,0.0721485162439642
"cg10659805",0.21365465789732,0.13471228725466,0.143293477855999,0.143761170957925,0.117495205782564,0.0826409495548961,0.076421391851454,0.0788362100356857
"cg14876573",0.668921411880458,0.84826341127923,0.804636363636364,0.789206489349961,0.796907024408422,0.888002578357908,0.834814878743419,0.856597369537548
"cg03733979",0.481195539302,0.49109726940984,0.51957260488825,0.479857646022894,0.518555639076812,0.522697569051146,0.563615910467565,0.514795806944748
"cg17163607",0.920876826722338,0.952534624176415,0.941131498470948,0.905521262002744,0.920449569405926,0.934772516248839,0.923216226005071,0.932090364725095
"cg11384188",0.0571403646514874,0.062930445297303,0.0594632615517801,0.0479944192535752,0.0670046667050758,0.0652295632698768,0.0593092674217486,0.0467059698929655
"cg04425820",0.128927017883035,0.0855617057768769,0.103890326755095,0.0971922246220302,0.0620903626139228,0.0688647068377457,0.0663414259373079,0.0702816958660217
"cg25514992",0.862738436150075,0.880714721121609,0.901286491835725,0.853545174294522,0.875423269673574,0.900713770149972,0.925626826642055,0.940380742485846
"cg13674486",0.386737089201878,0.413706853426713,0.426126976634411,0.415634948708879,0.430057126116889,0.439647792588969,0.428827322665393,0.477902332173689
"cg00618309",0.298869866845698,0.348926480156148,0.357422725293862,0.370547350130321,0.378175618073316,0.370850480109739,0.366190659976843,0.358114233907525
"cg00063246",0.864995018266357,0.908195525291829,0.909888081227645,0.909967845659164,0.912705272255834,0.928555506018725,0.948902525371725,0.926377118644068
"cg00184235",0.0913544287038263,0.0510901399284087,0.0480162132668174,0.0601302524756892,0.0591504565303692,0.0388202289786944,0.0468863288487876,0.0728541416566627
"cg02384419",0.929451287793953,0.915800670976189,0.913123535319719,0.888437922780726,0.910787321063395,0.940896835532851,0.930052421563258,0.938257039484033
"cg03266686",0.49278068210107,0.451974120769741,0.473560319461959,0.525757410040468,0.429587683595824,0.472139074372554,0.444928200427742,0.504207884246272
"cg11072570",0.797432642121597,0.829243258374545,0.889795918367347,0.849989480328214,0.865227291895083,0.891677473491494,0.889879264241147,0.894119836248604
"cg14269223",0.901040057666564,0.917160959827447,0.914490656263764,0.910653465346535,0.922707147375079,0.921205772811918,0.923955084217093,0.942909866789689
"cg16671682",0.765277180919639,0.824789987999314,0.799354975150682,0.820164203612479,0.839670014347202,0.829476125649171,0.831385905161121,0.836283395814549
"cg17383329",0.801251380198749,0.895617529880478,0.836777829967121,0.841356673960613,0.841540073336826,0.832446808510638,0.877501111605158,0.846857410881801
"cg04024910",0.813238770685579,0.875798438608942,0.897361647361647,0.846743295019157,0.871802773497689,0.927745664739884,0.837829457364341,0.782116788321168
"cg18739791",0.877000457247371,0.86722257857601,0.872494249096287,0.845863241405365,0.85,0.890923566878981,0.871142220808145,0.832106841101117
"cg20508508",0.197976326842306,0.327715455367111,0.353202181118358,0.346464646464646,0.366724601042819,0.33707569049125,0.361731040610464,0.334324396071144
"cg22596932",0.778727770177839,0.851525345087577,0.886340977068794,0.875869531612305,0.857805613546741,0.865480093676815,0.89870474925274,0.893190921228304
"cg03469793",0.0767862666254253,0.0515869017632242,0.0314070351758794,0.088855811545431,0.0406015809465147,0.0581067418719736,0.0196179393440091,0.0615230572398064
"cg06026375",0.722647283856159,0.839245621912887,0.898207568046028,0.869020866773676,0.734747378455672,0.73852922690132,0.844408427876823,0.783195592286501
"cg16301890",0.276372443487621,0.191977077363897,0.220308066477503,0.199624530663329,0.211079483249398,0.183127572016461,0.170828471411902,0.27446993900668
"cg01216369",0.974577994712223,0.988956228956229,0.955846173766671,0.938255771344815,0.944479575060073,0.969308560677328,0.965741543798786,0.941805030412625
"cg13957874",0.293534040369483,0.366189736642104,0.295455282706718,0.206659756413579,0.135026346604215,0.374593024961136,0.252860449196466,0.150522785559282
"cg25035101",0.813566936208446,0.876970565538529,0.887453247194832,0.852569855800874,0.900043861786637,0.873161578253373,0.889469275119499,0.902811902811903
"cg26336814",0.271561550151976,0.15837204158372,0.155613317533733,0.150064862861379,0.167373614958449,0.154936906465461,0.143688940992575,0.137149355572403
"cg17822807",0.816762428178866,0.818644442805517,0.851806090558907,0.878329799981565,0.840559337081977,0.875135427952329,0.88364990689013,0.882444807269113
"cg01689404",0.488143013498723,0.548012873287928,0.562790370266085,0.551018509906055,0.519396201915273,0.571700776287932,0.582428430404738,0.555062767796738
"cg06280734",0.844849799959314,0.890408861211781,0.894620237923229,0.890636168691923,0.895173581710415,0.917959219240153,0.912524263650941,0.923556872250651
"cg25109789",0.0139145012573345,0.0434685564421628,0.0341925555448687,0.0303622985936481,0.0354946551652978,0.0306053869616916,0.0410666666666667,0.0395808072059588
"cg20033598",0.0109222423146474,0.0278701215902364,0.018378278537126,0.0200883889112093,0.019959745051996,0.0160607852950544,0.0140970400899213,0.0158393437986141
"cg05171195",0.874476987447699,0.90356355620867,0.902296129719493,0.931704885343968,0.904196669666967,0.919632297602408,0.915751778730622,0.921175278622087
"cg14124768",0.791607783454723,0.857643485709836,0.87052726824052,0.875920290566408,0.874989879361995,0.86822055785124,0.89849377865095,0.89656832404924
"cg11613559",0.950404012259682,0.922240959340453,0.960448676754104,0.93304085155351,0.916733478410262,0.897195764380354,0.927424610462705,0.928721853231816
"cg16163382",0.0651311775472849,0.0902897716369219,0.0982854261220373,0.0827010138366384,0.310594780973278,0.312436847423375,0.35923546288439,0.293208353889163
"cg23690866",0.295058139534884,0.205673758865248,0.190130353817505,0.296783625730994,0.190582959641256,0.207882534775889,0.148971193415638,0.223043395868865
"cg22599122",0.526598410539128,0.559882798193139,0.627778336518154,0.607136333191256,0.670453397960214,0.586643130332451,0.692290072838884,0.677767375507111
"cg04994084",0.0916181168953204,0.0587630852225291,0.0602402140767938,0.0822931459750355,0.0366044551475015,0.0303481106813448,0.0360788454769447,0.0387230268992019
"cg11688093",0.174339226325923,0.15750738651625,0.168358763125834,0.184170816357326,0.34342418629267,0.327997386475008,0.347191064865639,0.401088008851597
"cg20243898",0.878387096774194,0.911002648112571,0.902400629673357,0.916376306620209,0.93326688911037,0.918324694867079,0.929502143372522,0.919920169639516
"cg19107815",0.773161145423919,0.807941920580794,0.844930908065426,0.797045401809885,0.884841924289216,0.8754968470757,0.911489333244165,0.890366466478735
"cg05254221",0.353883495145631,0.619694816828319,0.658263484547956,0.599732038184559,0.706312056737589,0.685232167089504,0.745000315437512,0.707041561790165
"cg16252727",0.927101436019391,0.899395687405576,0.918069661236453,0.911721504112809,0.927216636197441,0.942092767386647,0.934671842775688,0.935732024956085
"cg12715235",0.825516351118761,0.888628843515455,0.872611934793833,0.868740515933232,0.893341062241866,0.891714786219425,0.873850277151733,0.892232731441674
"cg25748121",0.627771618625277,0.653513996426444,0.673223140495868,0.699257129163671,0.827689992475546,0.802943969610636,0.809266535690897,0.829511234653695
"cg00939558",0.0134222793763061,0.0136449011158988,0.0106229372937294,0.0131280582408402,0.0094814525194272,0.0144251784933702,0.0131528601492252,0.0222098833981122
"cg04543008",0.275719903590004,0.0573535255419665,0.055009736236502,0.131041156714294,0.0386727688787185,0.0355636460507037,0.0303491495076097,0.0272419782429838
"cg17415326",0.610343719884356,0.767019667170953,0.728341584158416,0.690159934941719,0.792910447761194,0.778044723710959,0.758465932272542,0.661215932914046
"cg04720380",0.0156272820213232,0.0151953335620803,0.0171360316074792,0.0157046586580721,0.0100407162904692,0.0145931844121963,0.00874960939243784,0.0203923091862498
"cg16901323",0.8767343655741,0.902496099843994,0.929446219382322,0.918359597493829,0.896526017593559,0.921378504672897,0.908776119402985,0.931309493182403
"cg27532621",0.420347744360902,0.694181514476615,0.791164114378642,0.656056918180116,0.751815793540411,0.747485504674003,0.811668117925115,0.733193552614336
"cg24993140",0.919973761889144,0.904788112272977,0.968718668538199,0.92288961038961,0.870086477987421,0.951394552275322,0.951779563719862,0.934893184130214
"cg26310240",0.0170408981555734,0.0130215705146351,0.0157405763654654,0.0127224536160545,0.0144630329195899,0.0227860920445595,0.021797153024911,0.0232744289144757
"cg26374686",0.119238476953908,0.148326715825298,0.156105610561056,0.142660550458716,0.175222450376454,0.214243498817967,0.180198598130841,0.265143648321218
"cg15009090",0.4729793977813,0.584485448383453,0.626581919300834,0.626996860830136,0.612214721954356,0.601927194860814,0.576362808694663,0.664469837895296
"cg24028958",0.968670886075949,0.970395206163504,0.981532416502947,0.972632423756019,0.985915492957746,0.969634111207145,0.984813227189222,0.969434628975265
"cg24383467",0.685698134539288,0.641257741781801,0.664480157428665,0.704017968555029,0.726468506723284,0.726239067055394,0.662189054726368,0.724006963127077
"cg09376854",0.144045242847638,0.0869393919495699,0.0989742337281719,0.0895979020979021,0.0947140236785059,0.0848880597014925,0.0853321329818018,0.0853801169590643
"cg06312797",0.784176409306633,0.827357970215113,0.854782042940794,0.815921757185007,0.877425112525221,0.867190681762646,0.875299134142627,0.876763501967174
"cg18292394",0.33530261257713,0.444205398822813,0.571364635039466,0.514921626596753,0.529540747959557,0.538028723194964,0.581398393854749,0.529893658920835
"cg07824182",0.909445407279029,0.901399535832337,0.933822045867241,0.913090543570711,0.921019026944196,0.937752335040675,0.926885785718641,0.947716704423513
"cg00237475",0.324785206507043,0.270163957252759,0.276889455472592,0.307323340471092,0.28001635683055,0.284352388464044,0.278361235312467,0.272241210111333
"cg20681626",0.461161463578382,0.485112092097291,0.503599770923668,0.508593039398727,0.511882366491343,0.50189417084199,0.486242333830598,0.524614084939713
"cg05297739",0.845500359971202,0.864285064994091,0.877251908396947,0.859024390243902,0.877784467188441,0.868300285739025,0.874335958966844,0.887238723872387
"cg05525106",0.0550394565977425,0.0555375647668394,0.0682706601332379,0.0591371448614521,0.0533174650401666,0.0631454206873201,0.0615410460297906,0.0483950617283951
"cg19278448",0.821428571428571,0.912533692722372,0.901596892533448,0.882384726224784,0.890611289850834,0.903356611849516,0.93024396224102,0.880633673093455
"cg21872391",0.073070197351986,0.0554078190117087,0.0601273474651406,0.0850853455453788,0.0529745798239262,0.0622735835386176,0.0613025369178342,0.0539834241768088
"cg06637618",0.0434375688174411,0.0383560628520605,0.047968375840967,0.0453102453102453,0.0388742804349371,0.0459465773693638,0.0484066876250357,0.0511347210176352
"cg23735749",0.864861626931832,0.926274375641464,0.926089982914637,0.904488330341113,0.927781345893099,0.892317040237645,0.947033595425304,0.957947146687093
"cg09109656",0.844652459669389,0.852695283254305,0.871969696969697,0.85737881508079,0.849401829697396,0.86421359425419,0.875947585011912,0.896388930741801
"cg03741619",0.126160223483824,0.0975930553728791,0.0834770610555364,0.102588686481304,0.115217551350953,0.0857259713701432,0.087345653434988,0.105963563905494
"cg07759570",0.0400238237045861,0.0310105800802627,0.0309539612622941,0.0443008408595453,0.0293383270911361,0.0272743913600586,0.0297337565589169,0.0517943594866672
"cg16516248",0.882352941176471,0.919189734717416,0.912257708491412,0.925673428666445,0.928571428571429,0.92776776278983,0.922713529856387,0.944627086959324
"cg02363677",0.882343207016383,0.878794655336278,0.899928402269097,0.917271078875793,0.928205410766433,0.925612353567625,0.931264102140774,0.930981040450483
"cg04807856",0.889924235826875,0.927536231884058,0.908420089234641,0.934166480696273,0.919811320754717,0.910778816199377,0.9241588837628,0.948579419055488
"cg12869679",0.911779242174629,0.934881747799342,0.92312925170068,0.908436277857098,0.939105613701237,0.936505695189683,0.930881760837471,0.941678333916696
"cg16403102",0.113731393209567,0.124981069210965,0.118488329010745,0.122603476079556,0.105559973971513,0.109628995877732,0.119244249284937,0.11293347552679
"cg05148465",0.78904821480127,0.810971389017074,0.835520508444654,0.73445517657712,0.837806301050175,0.812989625238196,0.844441946723615,0.764741951967297
"cg09184675",0.753472590393384,0.813752310536044,0.827685601799775,0.800925536390408,0.823399706000267,0.834576888080073,0.869808205258478,0.863696409271046
"cg12976501",0.156636085626911,0.126110913615357,0.129705789307181,0.1422750029107,0.136677587886301,0.132754917238765,0.132564030396848,0.120924746402453
"cg25354915",0.863122097966124,0.886236894936427,0.893224092116918,0.923288929719798,0.901016009852217,0.912710960767732,0.899046104928458,0.895995571138586
"cg23686908",0.167187255973762,0.191473632331198,0.186822561220393,0.189184096476352,0.169373990690605,0.198817919936426,0.165353174408928,0.161926392401796
"cg13582112",0.921652743282908,0.884640630127995,0.891258887494772,0.862911611785095,0.918724279835391,0.917514729512587,0.882634894549439,0.947190536544149
"cg01903503",0.771142284569138,0.829410970616028,0.813105455081218,0.819133097962482,0.829354582727152,0.839314581312641,0.847829769931894,0.846614374899952
"cg25690265",0.89086200517943,0.899108541139622,0.909774436090226,0.908229582648187,0.928714804969348,0.929584730461697,0.920025370466471,0.936409047538867
"cg16858871",0.70621297280875,0.797563376815161,0.843909736940531,0.779981406879455,0.801097233570678,0.824849007765315,0.840647441012196,0.861632809505558
"cg09726240",0.32970258283329,0.348247048941156,0.420182781004441,0.345538007541396,0.404093185281951,0.399984230860207,0.452488687782805,0.301413384383528
"cg06546521",0.860933660933661,0.88024024024024,0.898936170212766,0.880727320467376,0.880116226641952,0.913954685890834,0.899239141921167,0.919960813127602
"cg06119923",0.872366125352302,0.908083178250668,0.930952557725147,0.916483055293254,0.912486899236413,0.930484140233723,0.897791369351002,0.891183372443848
"cg25834613",0.57968591691996,0.458431048720066,0.432259650848291,0.550125563040619,0.463867859600826,0.401138198877182,0.391247833622184,0.519483346636674
"cg17978562",0.0615691821282969,0.0647015878810002,0.037414808289675,0.0476948590381426,0.0406060606060606,0.0398909586551567,0.0339252847833657,0.0325705061247745
"cg21885868",0.854009595613434,0.881459948320413,0.902303828165599,0.872697213037317,0.878993435448578,0.89209960036889,0.91520380839036,0.897546419098143
"cg10236452",0.0895881833507265,0.0389048148364828,0.109269282814614,0.0403328635662036,0.042930036306545,0.0609368117076991,0.137821818017284,0.0647922368748445
"cg09838857",0.80393032603841,0.788048552754435,0.821735923284977,0.832195472511678,0.732252655114589,0.843128491620112,0.864381144441644,0.835260115606936
"cg10247864",0.241223103057758,0.0939557151406343,0.117069285903902,0.133333333333333,0.171595168679717,0.112580993520518,0.144386574074074,0.207280080889788
"cg23670203",0.812312312312312,0.874992832157807,0.891428232221299,0.884655146950229,0.885487460155169,0.91164972634871,0.873903966597077,0.894198811562091
"cg08276739",0.170651900327209,0.104958822498686,0.103713845627246,0.141051567239636,0.0972195589645254,0.15025466893039,0.102118413905486,0.137203166226913
"cg13213987",0.593051717331228,0.75964110566206,0.804417085155786,0.712620861881283,0.822827098964894,0.805788754392815,0.869098488796248,0.855028626984984
"cg01941740",0.078498985801217,0.0799386948455271,0.0892549896765313,0.0896157784124589,0.0829793038936742,0.0940785832872164,0.0843248602848387,0.0834318320766252
"cg12610972",0.126045642816535,0.114958158995816,0.0968083978369208,0.115076835918136,0.0909386692695624,0.112622036262204,0.0966136034732272,0.0820920225091029
"cg07055302",0.942449065322411,0.933798778207206,0.945425144859183,0.929111075389809,0.927486970314979,0.935992888098678,0.957411853911285,0.9363516272367
"cg27476623",0.573640483383686,0.815575620767494,0.827853515102914,0.7607421875,0.874418604651163,0.840102523659306,0.901411462788708,0.824729596853491
